2026-03-08T19:20:39.025282284Z 2026-03-08 19:20:39.023 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=title_Name step=format_as_notion_title step_name=format_as_notion_title property_name=Name
2026-03-08T19:20:39.026500158Z 2026-03-08 19:20:39.024 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=latitude_Latitude step=format_latitude step_name=format_latitude property_name=Latitude event=success duration_ms=0.01
2026-03-08T19:20:39.026821417Z 2026-03-08 19:20:39.026 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=longitude_Longitude step=format_longitude step_name=format_longitude property_name=Longitude event=success duration_ms=0.01
2026-03-08T19:20:39.117759403Z 2026-03-08 19:20:39.026 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=google_maps_Google Maps step=format_google_maps step_name=format_google_maps property_name=Google Maps event=success duration_ms=0.01
2026-03-08T19:20:39.119364898Z 2026-03-08 19:20:39.118 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL step=format_website step_name=format_website property_name=URL event=success duration_ms=0.01
2026-03-08T19:20:39.120925441Z 2026-03-08 19:20:39.120 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=address_Address step=format_address step_name=format_address property_name=Address event=success duration_ms=0.01
2026-03-08T19:20:39.122250197Z 2026-03-08 19:20:39.121 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=title_Name step=format_as_notion_title step_name=format_as_notion_title property_name=Name event=success duration_ms=0.02
2026-03-08T19:20:39.12345265Z 2026-03-08 19:20:39.123 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=latitude_Latitude pipeline_name=latitude_Latitude event=success duration_ms=114.0
2026-03-08T19:20:39.124297743Z 2026-03-08 19:20:39.124 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=google_maps_Google Maps pipeline_name=google_maps_Google Maps event=success duration_ms=108.12
2026-03-08T19:20:39.124572861Z 2026-03-08 19:20:39.124 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=website_URL event=success duration_ms=107.36
2026-03-08T19:20:39.124951582Z 2026-03-08 19:20:39.123 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=longitude_Longitude pipeline_name=longitude_Longitude event=success duration_ms=112.48
2026-03-08T19:20:39.125032474Z 2026-03-08 19:20:39.124 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=address_Address pipeline_name=address_Address event=success duration_ms=108.33
2026-03-08T19:20:39.126276118Z 2026-03-08 19:20:39.125 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=title_Name pipeline_name=title_Name event=success duration_ms=108.57
2026-03-08T19:20:40.423578758Z 2026-03-08 19:20:40.423 | INFO | app.services.claude_service:choose_option_from_context:125 - claude_option_selection_response | property_name=Main Type
2026-03-08T19:20:40.423758113Z 2026-03-08 19:20:40.423 | INFO | app.services.claude_service:choose_option_from_context:136 - claude_option_selection_validated | property_name=Main Type
2026-03-08T19:20:40.423940658Z 2026-03-08 19:20:40.423 | INFO | app.custom_pipelines.primary_type:execute:70 - main_type_option_selection_result | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=infer_primary_type step_name=infer_primary_type property_name=Main Type
2026-03-08T19:20:40.424088982Z 2026-03-08 19:20:40.423 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=infer_primary_type step_name=infer_primary_type property_name=Main Type event=success duration_ms=1406.49
2026-03-08T19:20:40.424304928Z 2026-03-08 19:20:40.424 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=format_primary_type step_name=format_primary_type property_name=Main Type
2026-03-08T19:20:40.424463383Z 2026-03-08 19:20:40.424 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=primary_type_Main Type step=format_primary_type step_name=format_primary_type property_name=Main Type event=success duration_ms=0.01
2026-03-08T19:20:40.42472078Z 2026-03-08 19:20:40.424 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=primary_type_Main Type pipeline_name=primary_type_Main Type event=success duration_ms=1415.13
2026-03-08T19:20:40.623797957Z 2026-03-08 19:20:40.623 | INFO | app.services.claude_service:choose_option_with_suggest_from_context:212 - claude_option_suggest_response | property_name=Neighborhood
2026-03-08T19:20:40.623933761Z 2026-03-08 19:20:40.623 | INFO | app.services.claude_service:choose_option_with_suggest_from_context:223 - claude_option_suggest_validated | property_name=Neighborhood
2026-03-08T19:20:40.624109016Z 2026-03-08 19:20:40.623 | INFO | app.custom_pipelines.neighborhood:execute:92 - neighborhood_option_selection_result | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=infer_neighborhood step_name=infer_neighborhood property_name=Neighborhood
2026-03-08T19:20:40.624324972Z 2026-03-08 19:20:40.624 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=infer_neighborhood step_name=infer_neighborhood property_name=Neighborhood event=success duration_ms=1606.2
2026-03-08T19:20:40.624535448Z 2026-03-08 19:20:40.624 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=format_neighborhood step_name=format_neighborhood property_name=Neighborhood
2026-03-08T19:20:40.624715173Z 2026-03-08 19:20:40.624 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=neighborhood_Neighborhood step=format_neighborhood step_name=format_neighborhood property_name=Neighborhood event=success duration_ms=0.01
2026-03-08T19:20:40.624929559Z 2026-03-08 19:20:40.624 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=neighborhood_Neighborhood pipeline_name=neighborhood_Neighborhood event=success duration_ms=1614.9
2026-03-08T19:20:40.634622106Z 2026-03-08 19:20:40.634 | INFO | app.services.claude_service:choose_option_from_context:125 - claude_option_selection_response | property_name=Location
2026-03-08T19:20:40.634759559Z 2026-03-08 19:20:40.634 | INFO | app.services.claude_service:choose_option_from_context:136 - claude_option_selection_validated | property_name=Location
2026-03-08T19:20:40.634929254Z 2026-03-08 19:20:40.634 | INFO | app.services.location_service:resolve_or_create:196 - location_relation_matched
2026-03-08T19:20:40.635073808Z 2026-03-08 19:20:40.634 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=noop_Yelp pipeline_name=location_relation_Location step=resolve_location_relation step_name=resolve_location_relation property_name=Location event=success duration_ms=1630.16
2026-03-08T19:20:40.635249883Z 2026-03-08 19:20:40.635 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=location_relation_Location step=format_location_relation_for_notion step_name=format_location_relation_for_notion property_name=Location
2026-03-08T19:20:40.635439438Z 2026-03-08 19:20:40.635 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=location_relation_Location step=format_location_relation_for_notion step_name=format_location_relation_for_notion property_name=Location event=success duration_ms=0.0
2026-03-08T19:20:40.635597153Z 2026-03-08 19:20:40.635 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=location_relation_Location pipeline_name=location_relation_Location event=success duration_ms=1633.29
2026-03-08T19:20:41.556691652Z 2026-03-08 19:20:41.556 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=description_Notes step=claude_polish_description step_name=claude_polish_description property_name=Notes event=success duration_ms=2537.72
2026-03-08T19:20:41.556943019Z 2026-03-08 19:20:41.556 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=description_Notes step=format_description step_name=format_description property_name=Notes
2026-03-08T19:20:41.557100294Z 2026-03-08 19:20:41.556 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=description_Notes step=format_description step_name=format_description property_name=Notes event=success duration_ms=0.01
2026-03-08T19:20:41.557270968Z 2026-03-08 19:20:41.557 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=description_Notes pipeline_name=description_Notes event=success duration_ms=2554.6
2026-03-08T19:20:42.80999364Z 2026-03-08 19:20:42.809 | INFO | app.services.claude_service:choose_multi_select_from_context:313 - claude_multi_select_response | property_name=Tags
2026-03-08T19:20:42.810191865Z 2026-03-08 19:20:42.810 | INFO | app.services.claude_service:choose_multi_select_from_context:319 - claude_multi_select_validated | property_name=Tags
2026-03-08T19:20:42.81036989Z 2026-03-08 19:20:42.810 | INFO | app.custom_pipelines.tags:execute:72 - tags_multi_select_result | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=tags_Tags step=infer_tags step_name=infer_tags property_name=Tags
2026-03-08T19:20:42.810579356Z 2026-03-08 19:20:42.810 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=latitude_Latitude pipeline_name=tags_Tags step=infer_tags step_name=infer_tags property_name=Tags event=success duration_ms=3800.81
2026-03-08T19:20:42.810817362Z 2026-03-08 19:20:42.810 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=tags_Tags step=format_tags step_name=format_tags property_name=Tags
2026-03-08T19:20:42.811013888Z 2026-03-08 19:20:42.810 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=website_URL pipeline_name=tags_Tags step=format_tags step_name=format_tags property_name=Tags event=success duration_ms=0.04
2026-03-08T19:20:42.811185243Z 2026-03-08 19:20:42.811 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline stage=property_resolution pipeline=tags_Tags pipeline_name=tags_Tags event=success duration_ms=3805.86
2026-03-08T19:20:42.81252903Z 2026-03-08 19:20:42.812 | INFO | app.pipeline_lib.logging:_emit:35 - stage_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=property_resolution stage_name=property_resolution event=join_complete duration_ms=3813.2 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:42.812736045Z 2026-03-08 19:20:42.812 | INFO | app.pipeline_lib.logging:_emit:35 - stage_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:42.81291073Z 2026-03-08 19:20:42.812 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:42.813167607Z 2026-03-08 19:20:42.812 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image step=resolve_cover_from_google_photos step_name=resolve_cover_from_google_photos keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:42.813341832Z 2026-03-08 19:20:42.813 | INFO | app.app_global_pipelines.places_to_visit:execute:122 - cover_upload_attempt | run_id=4e0bdc4d dry_run=False photo_name=places/ChIJL4p3seYts1IRI_VC9rxmxZk/photos/ATCDNfU0DfJbjuw-a3fJYCTTy8-2dzohSNfdTv9quzRJQOhiSZDO23Najcl-xucBzJKgb6yikhxOa9XHcFw-_7zO9fEKCK6B2YxUA86UPHlbTLmsY8jW-Wd_0hEgHUFiemjVIi-ie4-KX3yWiP0w4YWNI_qzHKlbAqv0K4pmEQaGQ9L7arrOUYL9ZvpUBOJahfrbm8HwJ2rG9Ee_SfBYtv3Sov6aSws-13CaCQjyDrHu2fqnKLHodZqMpVVHxKPw4QnKLABMSgFsekL87Iwgbx57gNuCakqghBk1dtoOu9LJYCoRng
2026-03-08T19:20:43.265447834Z 2026-03-08 19:20:43.265 | INFO | app.services.notion_service:upload_cover_from_bytes:76 - notion_file_upload_create_started | bytes_len=321388 filename=cover.jpg content_type=image/jpeg
2026-03-08T19:20:43.443589765Z 2026-03-08 19:20:43.441 | INFO | app.services.notion_service:upload_cover_from_bytes:92 - notion_file_upload_send_started | upload_id=31d86b6e-c531-8194-87b9-00b21054c257
2026-03-08T19:20:43.981319987Z 2026-03-08 19:20:43.980 | INFO | app.services.notion_service:upload_cover_from_bytes:99 - notion_file_upload_status_after_send | upload_id=31d86b6e-c531-8194-87b9-00b21054c257 status=uploaded
2026-03-08T19:20:43.981481532Z 2026-03-08 19:20:43.981 | INFO | app.services.notion_service:upload_cover_from_bytes:105 - notion_file_upload_uploaded | upload_id=31d86b6e-c531-8194-87b9-00b21054c257
2026-03-08T19:20:43.981624506Z 2026-03-08 19:20:43.981 | INFO | app.app_global_pipelines.places_to_visit:execute:153 - cover_upload_success | run_id=4e0bdc4d dry_run=False upload_id=31d86b6e-c531-8194-87b9-00b21054c257
2026-03-08T19:20:43.981807051Z 2026-03-08 19:20:43.981 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image step=resolve_cover_from_google_photos step_name=resolve_cover_from_google_photos event=success duration_ms=1168.46 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:43.981999666Z 2026-03-08 19:20:43.981 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_cover_image pipeline_name=resolve_cover_image event=success duration_ms=1168.94 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:43.982184391Z 2026-03-08 19:20:43.982 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_started | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji event=start keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:43.982446748Z 2026-03-08 19:20:43.982 | INFO | app.pipeline_lib.logging:_emit:35 - step_start | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji step=resolve_icon_emoji step_name=resolve_icon_emoji keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.347085434Z 2026-03-08 19:20:45.346 | INFO | app.pipeline_lib.logging:_emit:35 - step_complete | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji step=resolve_icon_emoji step_name=resolve_icon_emoji event=success duration_ms=1364.29 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.347322221Z 2026-03-08 19:20:45.347 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution pipeline=resolve_icon_emoji pipeline_name=resolve_icon_emoji event=success duration_ms=1364.84 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.347512996Z 2026-03-08 19:20:45.347 | INFO | app.pipeline_lib.logging:_emit:35 - stage_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline stage=image_resolution stage_name=image_resolution event=success duration_ms=2534.61 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.347686611Z 2026-03-08 19:20:45.347 | INFO | app.pipeline_lib.logging:_emit:35 - global_pipeline_completed | run_id=4e0bdc4d global_pipeline=places_global_pipeline global_pipeline_name=places_global_pipeline event=success duration_ms=7944.81 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.707699025Z 2026-03-08 19:20:45.707 | INFO | app.pipeline_lib.logging:_emit:35 - pipeline_request_completed | run_id=4e0bdc4d duration_ms=8304.83 property_count=13 keywords_preview=Primary Keywords: () ; AdditionalContext: (Odin ap... dry_run=False
2026-03-08T19:20:45.708062225Z 2026-03-08 19:20:45.707 | INFO | app.queue.events:_on_success:45 - Pipeline executed successfully!
